# Export File Created with QBlade CE v2.0.9.7b_beta windows on 14.08.2026 at 20:55:53
Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13;Blade_NACA_0021_Circ0_Sol0.35 Simulation 3.13
Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm];Azimuthal Angle Theta [deg];Rotor Torque [Nm]
5.2500000e+01;2.8661821e-02;5.2500000e+01;4.2750537e-02;5.2500000e+01;5.9315115e-02;5.2500000e+01;7.0506081e-02;5.2500000e+01;8.0728844e-02;5.2500000e+01;9.6172571e-02;5.2500000e+01;1.3463423e-01;5.2500000e+01;1.8158367e-01;5.2500000e+01;2.3549639e-01;5.2500000e+01;2.7177325e-01;5.2500000e+01;2.8979281e-01;5.2500000e+01;2.9217955e-01;5.2500000e+01;2.8655249e-01;5.2500000e+01;2.6237795e-01;5.2500000e+01;2.3139778e-01;5.2500000e+01;1.9884244e-01;5.2500000e+01;1.5707958e-01;5.2500000e+01;1.1042065e-01;5.2500000e+01;2.8661821e-02;5.2500000e+01;4.2750537e-02;5.2500000e+01;5.9315115e-02;5.2500000e+01;7.0506081e-02;5.2500000e+01;8.0728844e-02;5.2500000e+01;9.6172571e-02;5.2500000e+01;1.3463423e-01;5.2500000e+01;1.8158367e-01;5.2500000e+01;2.3549639e-01;5.2500000e+01;2.7177325e-01;5.2500000e+01;2.8979281e-01;5.2500000e+01;2.9217955e-01;5.2500000e+01;2.8655249e-01;5.2500000e+01;2.6237795e-01;5.2500000e+01;2.3139778e-01;5.2500000e+01;1.9884244e-01;5.2500000e+01;1.5707958e-01;5.2500000e+01;1.1042065e-01;5.2500000e+01;2.8661821e-02;5.2500000e+01;4.2750537e-02;5.2500000e+01;5.9315115e-02;5.2500000e+01;7.0506081e-02;5.2500000e+01;8.0728844e-02;5.2500000e+01;9.6172571e-02;5.2500000e+01;1.3463423e-01;5.2500000e+01;1.8158367e-01;5.2500000e+01;2.3549639e-01;5.2500000e+01;2.7177325e-01;5.2500000e+01;2.8979281e-01;5.2500000e+01;2.9217955e-01;5.2500000e+01;2.8655249e-01;5.2500000e+01;2.6237795e-01;5.2500000e+01;2.3139778e-01;5.2500000e+01;1.9884244e-01;5.2500000e+01;1.5707958e-01;5.2500000e+01;1.1042065e-01
5.7500000e+01;2.7443744e-02;5.7500000e+01;4.2715743e-02;5.7500000e+01;5.8632396e-02;5.7500000e+01;7.5358421e-02;5.7500000e+01;8.3903678e-02;5.7500000e+01;8.9988366e-02;5.7500000e+01;1.0942942e-01;5.7500000e+01;1.6471675e-01;5.7500000e+01;2.1926129e-01;5.7500000e+01;2.5791293e-01;5.7500000e+01;2.7665895e-01;5.7500000e+01;2.8412384e-01;5.7500000e+01;2.8113732e-01;5.7500000e+01;2.5613874e-01;5.7500000e+01;2.2815494e-01;5.7500000e+01;1.9702044e-01;5.7500000e+01;1.6360217e-01;5.7500000e+01;1.2112345e-01;5.7500000e+01;2.7443744e-02;5.7500000e+01;4.2715743e-02;5.7500000e+01;5.8632396e-02;5.7500000e+01;7.5358421e-02;5.7500000e+01;8.3903678e-02;5.7500000e+01;8.9988366e-02;5.7500000e+01;1.0942942e-01;5.7500000e+01;1.6471675e-01;5.7500000e+01;2.1926129e-01;5.7500000e+01;2.5791293e-01;5.7500000e+01;2.7665895e-01;5.7500000e+01;2.8412384e-01;5.7500000e+01;2.8113732e-01;5.7500000e+01;2.5613874e-01;5.7500000e+01;2.2815494e-01;5.7500000e+01;1.9702044e-01;5.7500000e+01;1.6360217e-01;5.7500000e+01;1.2112345e-01;5.7500000e+01;2.7443744e-02;5.7500000e+01;4.2715743e-02;5.7500000e+01;5.8632396e-02;5.7500000e+01;7.5358421e-02;5.7500000e+01;8.3903678e-02;5.7500000e+01;8.9988366e-02;5.7500000e+01;1.0942942e-01;5.7500000e+01;1.6471675e-01;5.7500000e+01;2.1926129e-01;5.7500000e+01;2.5791293e-01;5.7500000e+01;2.7665895e-01;5.7500000e+01;2.8412384e-01;5.7500000e+01;2.8113732e-01;5.7500000e+01;2.5613874e-01;5.7500000e+01;2.2815494e-01;5.7500000e+01;1.9702044e-01;5.7500000e+01;1.6360217e-01;5.7500000e+01;1.2112345e-01
6.2500000e+01;2.6383501e-02;6.2500000e+01;4.1909408e-02;6.2500000e+01;5.8519714e-02;6.2500000e+01;7.6527931e-02;6.2500000e+01;9.4373226e-02;6.2500000e+01;1.0347891e-01;6.2500000e+01;1.1847378e-01;6.2500000e+01;1.4951739e-01;6.2500000e+01;1.9966251e-01;6.2500000e+01;2.3761128e-01;6.2500000e+01;2.6558316e-01;6.2500000e+01;2.7779955e-01;6.2500000e+01;2.7551952e-01;6.2500000e+01;2.5547841e-01;6.2500000e+01;2.2944026e-01;6.2500000e+01;2.0077521e-01;6.2500000e+01;1.6921903e-01;6.2500000e+01;1.3944876e-01;6.2500000e+01;2.6383501e-02;6.2500000e+01;4.1909408e-02;6.2500000e+01;5.8519714e-02;6.2500000e+01;7.6527931e-02;6.2500000e+01;9.4373226e-02;6.2500000e+01;1.0347891e-01;6.2500000e+01;1.1847378e-01;6.2500000e+01;1.4951739e-01;6.2500000e+01;1.9966251e-01;6.2500000e+01;2.3761128e-01;6.2500000e+01;2.6558316e-01;6.2500000e+01;2.7779955e-01;6.2500000e+01;2.7551952e-01;6.2500000e+01;2.5547841e-01;6.2500000e+01;2.2944026e-01;6.2500000e+01;2.0077521e-01;6.2500000e+01;1.6921903e-01;6.2500000e+01;1.3944876e-01;6.2500000e+01;2.6383501e-02;6.2500000e+01;4.1909408e-02;6.2500000e+01;5.8519714e-02;6.2500000e+01;7.6527931e-02;6.2500000e+01;9.4373226e-02;6.2500000e+01;1.0347891e-01;6.2500000e+01;1.1847378e-01;6.2500000e+01;1.4951739e-01;6.2500000e+01;1.9966251e-01;6.2500000e+01;2.3761128e-01;6.2500000e+01;2.6558316e-01;6.2500000e+01;2.7779955e-01;6.2500000e+01;2.7551952e-01;6.2500000e+01;2.5547841e-01;6.2500000e+01;2.2944026e-01;6.2500000e+01;2.0077521e-01;6.2500000e+01;1.6921903e-01;6.2500000e+01;1.3944876e-01
6.7500000e+01;2.6040167e-02;6.7500000e+01;4.0931642e-02;6.7500000e+01;5.9502341e-02;6.7500000e+01;8.2454890e-02;6.7500000e+01;1.0513899e-01;6.7500000e+01;1.3136269e-01;6.7500000e+01;1.4918137e-01;6.7500000e+01;1.6485384e-01;6.7500000e+01;1.7946996e-01;6.7500000e+01;2.1890891e-01;6.7500000e+01;2.5101531e-01;6.7500000e+01;2.7560416e-01;6.7500000e+01;2.7290285e-01;6.7500000e+01;2.5886348e-01;6.7500000e+01;2.3704474e-01;6.7500000e+01;2.1072449e-01;6.7500000e+01;1.8647367e-01;6.7500000e+01;1.6143084e-01;6.7500000e+01;2.6040167e-02;6.7500000e+01;4.0931642e-02;6.7500000e+01;5.9502341e-02;6.7500000e+01;8.2454890e-02;6.7500000e+01;1.0513899e-01;6.7500000e+01;1.3136269e-01;6.7500000e+01;1.4918137e-01;6.7500000e+01;1.6485384e-01;6.7500000e+01;1.7946996e-01;6.7500000e+01;2.1890891e-01;6.7500000e+01;2.5101531e-01;6.7500000e+01;2.7560416e-01;6.7500000e+01;2.7290285e-01;6.7500000e+01;2.5886348e-01;6.7500000e+01;2.3704474e-01;6.7500000e+01;2.1072449e-01;6.7500000e+01;1.8647367e-01;6.7500000e+01;1.6143084e-01;6.7500000e+01;2.6040167e-02;6.7500000e+01;4.0931642e-02;6.7500000e+01;5.9502341e-02;6.7500000e+01;8.2454890e-02;6.7500000e+01;1.0513899e-01;6.7500000e+01;1.3136269e-01;6.7500000e+01;1.4918137e-01;6.7500000e+01;1.6485384e-01;6.7500000e+01;1.7946996e-01;6.7500000e+01;2.1890891e-01;6.7500000e+01;2.5101531e-01;6.7500000e+01;2.7560416e-01;6.7500000e+01;2.7290285e-01;6.7500000e+01;2.5886348e-01;6.7500000e+01;2.3704474e-01;6.7500000e+01;2.1072449e-01;6.7500000e+01;1.8647367e-01;6.7500000e+01;1.6143084e-01
7.2500000e+01;2.6072159e-02;7.2500000e+01;4.0501110e-02;7.2500000e+01;5.9013933e-02;7.2500000e+01;8.1354544e-02;7.2500000e+01;1.1423025e-01;7.2500000e+01;1.5306784e-01;7.2500000e+01;1.7961307e-01;7.2500000e+01;1.8520087e-01;7.2500000e+01;1.8744197e-01;7.2500000e+01;2.0374405e-01;7.2500000e+01;2.3659936e-01;7.2500000e+01;2.6439759e-01;7.2500000e+01;2.7297568e-01;7.2500000e+01;2.6445979e-01;7.2500000e+01;2.4932382e-01;7.2500000e+01;2.3076209e-01;7.2500000e+01;2.1027547e-01;7.2500000e+01;1.8708907e-01;7.2500000e+01;2.6072159e-02;7.2500000e+01;4.0501110e-02;7.2500000e+01;5.9013933e-02;7.2500000e+01;8.1354544e-02;7.2500000e+01;1.1423025e-01;7.2500000e+01;1.5306784e-01;7.2500000e+01;1.7961307e-01;7.2500000e+01;1.8520087e-01;7.2500000e+01;1.8744197e-01;7.2500000e+01;2.0374405e-01;7.2500000e+01;2.3659936e-01;7.2500000e+01;2.6439759e-01;7.2500000e+01;2.7297568e-01;7.2500000e+01;2.6445979e-01;7.2500000e+01;2.4932382e-01;7.2500000e+01;2.3076209e-01;7.2500000e+01;2.1027547e-01;7.2500000e+01;1.8708907e-01;7.2500000e+01;2.6072159e-02;7.2500000e+01;4.0501110e-02;7.2500000e+01;5.9013933e-02;7.2500000e+01;8.1354544e-02;7.2500000e+01;1.1423025e-01;7.2500000e+01;1.5306784e-01;7.2500000e+01;1.7961307e-01;7.2500000e+01;1.8520087e-01;7.2500000e+01;1.8744197e-01;7.2500000e+01;2.0374405e-01;7.2500000e+01;2.3659936e-01;7.2500000e+01;2.6439759e-01;7.2500000e+01;2.7297568e-01;7.2500000e+01;2.6445979e-01;7.2500000e+01;2.4932382e-01;7.2500000e+01;2.3076209e-01;7.2500000e+01;2.1027547e-01;7.2500000e+01;1.8708907e-01
7.7500000e+01;2.6326273e-02;7.7500000e+01;4.0542144e-02;7.7500000e+01;5.9618965e-02;7.7500000e+01;8.6469471e-02;7.7500000e+01;1.2092084e-01;7.7500000e+01;1.5542166e-01;7.7500000e+01;1.8663003e-01;7.7500000e+01;1.9541132e-01;7.7500000e+01;1.9610071e-01;7.7500000e+01;2.0075640e-01;7.7500000e+01;2.3004013e-01;7.7500000e+01;2.4853939e-01;7.7500000e+01;2.6786289e-01;7.7500000e+01;2.6992553e-01;7.7500000e+01;2.6480550e-01;7.7500000e+01;2.5171530e-01;7.7500000e+01;2.3328094e-01;7.7500000e+01;2.1129937e-01;7.7500000e+01;2.6326273e-02;7.7500000e+01;4.0542144e-02;7.7500000e+01;5.9618965e-02;7.7500000e+01;8.6469471e-02;7.7500000e+01;1.2092084e-01;7.7500000e+01;1.5542166e-01;7.7500000e+01;1.8663003e-01;7.7500000e+01;1.9541132e-01;7.7500000e+01;1.9610071e-01;7.7500000e+01;2.0075640e-01;7.7500000e+01;2.3004013e-01;7.7500000e+01;2.4853939e-01;7.7500000e+01;2.6786289e-01;7.7500000e+01;2.6992553e-01;7.7500000e+01;2.6480550e-01;7.7500000e+01;2.5171530e-01;7.7500000e+01;2.3328094e-01;7.7500000e+01;2.1129937e-01;7.7500000e+01;2.6326273e-02;7.7500000e+01;4.0542144e-02;7.7500000e+01;5.9618965e-02;7.7500000e+01;8.6469471e-02;7.7500000e+01;1.2092084e-01;7.7500000e+01;1.5542166e-01;7.7500000e+01;1.8663003e-01;7.7500000e+01;1.9541132e-01;7.7500000e+01;1.9610071e-01;7.7500000e+01;2.0075640e-01;7.7500000e+01;2.3004013e-01;7.7500000e+01;2.4853939e-01;7.7500000e+01;2.6786289e-01;7.7500000e+01;2.6992553e-01;7.7500000e+01;2.6480550e-01;7.7500000e+01;2.5171530e-01;7.7500000e+01;2.3328094e-01;7.7500000e+01;2.1129937e-01
8.2500000e+01;2.7070643e-02;8.2500000e+01;4.2275310e-02;8.2500000e+01;6.5083064e-02;8.2500000e+01;9.4294645e-02;8.2500000e+01;1.2076454e-01;8.2500000e+01;1.4505547e-01;8.2500000e+01;1.6932052e-01;8.2500000e+01;1.9401985e-01;8.2500000e+01;1.9742203e-01;8.2500000e+01;1.9852939e-01;8.2500000e+01;1.9950610e-01;8.2500000e+01;2.3238999e-01;8.2500000e+01;2.6054436e-01;8.2500000e+01;2.7650970e-01;8.2500000e+01;2.7529931e-01;8.2500000e+01;2.6731920e-01;8.2500000e+01;2.5066978e-01;8.2500000e+01;2.2944915e-01;8.2500000e+01;2.7070643e-02;8.2500000e+01;4.2275310e-02;8.2500000e+01;6.5083064e-02;8.2500000e+01;9.4294645e-02;8.2500000e+01;1.2076454e-01;8.2500000e+01;1.4505547e-01;8.2500000e+01;1.6932052e-01;8.2500000e+01;1.9401985e-01;8.2500000e+01;1.9742203e-01;8.2500000e+01;1.9852939e-01;8.2500000e+01;1.9950610e-01;8.2500000e+01;2.3238999e-01;8.2500000e+01;2.6054436e-01;8.2500000e+01;2.7650970e-01;8.2500000e+01;2.7529931e-01;8.2500000e+01;2.6731920e-01;8.2500000e+01;2.5066978e-01;8.2500000e+01;2.2944915e-01;8.2500000e+01;2.7070643e-02;8.2500000e+01;4.2275310e-02;8.2500000e+01;6.5083064e-02;8.2500000e+01;9.4294645e-02;8.2500000e+01;1.2076454e-01;8.2500000e+01;1.4505547e-01;8.2500000e+01;1.6932052e-01;8.2500000e+01;1.9401985e-01;8.2500000e+01;1.9742203e-01;8.2500000e+01;1.9852939e-01;8.2500000e+01;1.9950610e-01;8.2500000e+01;2.3238999e-01;8.2500000e+01;2.6054436e-01;8.2500000e+01;2.7650970e-01;8.2500000e+01;2.7529931e-01;8.2500000e+01;2.6731920e-01;8.2500000e+01;2.5066978e-01;8.2500000e+01;2.2944915e-01
8.7500000e+01;3.0494953e-02;8.7500000e+01;4.8633367e-02;8.7500000e+01;7.0158035e-02;8.7500000e+01;8.9950204e-02;8.7500000e+01;1.0978755e-01;8.7500000e+01;1.3008779e-01;8.7500000e+01;1.5054393e-01;8.7500000e+01;1.7297316e-01;8.7500000e+01;1.8195207e-01;8.7500000e+01;1.8036945e-01;8.7500000e+01;1.8022619e-01;8.7500000e+01;2.0712145e-01;8.7500000e+01;2.4076113e-01;8.7500000e+01;2.7448115e-01;8.7500000e+01;2.7845043e-01;8.7500000e+01;2.7260196e-01;8.7500000e+01;2.5820816e-01;8.7500000e+01;2.3741446e-01;8.7500000e+01;3.0494953e-02;8.7500000e+01;4.8633367e-02;8.7500000e+01;7.0158035e-02;8.7500000e+01;8.9950204e-02;8.7500000e+01;1.0978755e-01;8.7500000e+01;1.3008779e-01;8.7500000e+01;1.5054393e-01;8.7500000e+01;1.7297316e-01;8.7500000e+01;1.8195207e-01;8.7500000e+01;1.8036945e-01;8.7500000e+01;1.8022619e-01;8.7500000e+01;2.0712145e-01;8.7500000e+01;2.4076113e-01;8.7500000e+01;2.7448115e-01;8.7500000e+01;2.7845043e-01;8.7500000e+01;2.7260196e-01;8.7500000e+01;2.5820816e-01;8.7500000e+01;2.3741446e-01;8.7500000e+01;3.0494953e-02;8.7500000e+01;4.8633367e-02;8.7500000e+01;7.0158035e-02;8.7500000e+01;8.9950204e-02;8.7500000e+01;1.0978755e-01;8.7500000e+01;1.3008779e-01;8.7500000e+01;1.5054393e-01;8.7500000e+01;1.7297316e-01;8.7500000e+01;1.8195207e-01;8.7500000e+01;1.8036945e-01;8.7500000e+01;1.8022619e-01;8.7500000e+01;2.0712145e-01;8.7500000e+01;2.4076113e-01;8.7500000e+01;2.7448115e-01;8.7500000e+01;2.7845043e-01;8.7500000e+01;2.7260196e-01;8.7500000e+01;2.5820816e-01;8.7500000e+01;2.3741446e-01
9.2500000e+01;3.5826497e-02;9.2500000e+01;4.7842797e-02;9.2500000e+01;6.1380681e-02;9.2500000e+01;7.6361276e-02;9.2500000e+01;9.2985533e-02;9.2500000e+01;1.1066947e-01;9.2500000e+01;1.2709919e-01;9.2500000e+01;1.4116880e-01;9.2500000e+01;1.5161029e-01;9.2500000e+01;1.5530750e-01;9.2500000e+01;1.6152008e-01;9.2500000e+01;1.7767410e-01;9.2500000e+01;2.1559264e-01;9.2500000e+01;2.5333434e-01;9.2500000e+01;2.7405739e-01;9.2500000e+01;2.6945317e-01;9.2500000e+01;2.5481367e-01;9.2500000e+01;2.3332839e-01;9.2500000e+01;3.5826497e-02;9.2500000e+01;4.7842797e-02;9.2500000e+01;6.1380681e-02;9.2500000e+01;7.6361276e-02;9.2500000e+01;9.2985533e-02;9.2500000e+01;1.1066947e-01;9.2500000e+01;1.2709919e-01;9.2500000e+01;1.4116880e-01;9.2500000e+01;1.5161029e-01;9.2500000e+01;1.5530750e-01;9.2500000e+01;1.6152008e-01;9.2500000e+01;1.7767410e-01;9.2500000e+01;2.1559264e-01;9.2500000e+01;2.5333434e-01;9.2500000e+01;2.7405739e-01;9.2500000e+01;2.6945317e-01;9.2500000e+01;2.5481367e-01;9.2500000e+01;2.3332839e-01;9.2500000e+01;3.5826497e-02;9.2500000e+01;4.7842797e-02;9.2500000e+01;6.1380681e-02;9.2500000e+01;7.6361276e-02;9.2500000e+01;9.2985533e-02;9.2500000e+01;1.1066947e-01;9.2500000e+01;1.2709919e-01;9.2500000e+01;1.4116880e-01;9.2500000e+01;1.5161029e-01;9.2500000e+01;1.5530750e-01;9.2500000e+01;1.6152008e-01;9.2500000e+01;1.7767410e-01;9.2500000e+01;2.1559264e-01;9.2500000e+01;2.5333434e-01;9.2500000e+01;2.7405739e-01;9.2500000e+01;2.6945317e-01;9.2500000e+01;2.5481367e-01;9.2500000e+01;2.3332839e-01
9.7500000e+01;2.9717503e-02;9.7500000e+01;3.6361795e-02;9.7500000e+01;4.5729194e-02;9.7500000e+01;5.7563238e-02;9.7500000e+01;6.8430416e-02;9.7500000e+01;7.9652026e-02;9.7500000e+01;9.2681415e-02;9.7500000e+01;1.0672288e-01;9.7500000e+01;1.2214764e-01;9.7500000e+01;1.2259236e-01;9.7500000e+01;1.3513072e-01;9.7500000e+01;1.4798464e-01;9.7500000e+01;1.9178978e-01;9.7500000e+01;2.2939429e-01;9.7500000e+01;2.5806570e-01;9.7500000e+01;2.5660774e-01;9.7500000e+01;2.4336252e-01;9.7500000e+01;2.1982744e-01;9.7500000e+01;2.9717503e-02;9.7500000e+01;3.6361795e-02;9.7500000e+01;4.5729194e-02;9.7500000e+01;5.7563238e-02;9.7500000e+01;6.8430416e-02;9.7500000e+01;7.9652026e-02;9.7500000e+01;9.2681415e-02;9.7500000e+01;1.0672288e-01;9.7500000e+01;1.2214764e-01;9.7500000e+01;1.2259236e-01;9.7500000e+01;1.3513072e-01;9.7500000e+01;1.4798464e-01;9.7500000e+01;1.9178978e-01;9.7500000e+01;2.2939429e-01;9.7500000e+01;2.5806570e-01;9.7500000e+01;2.5660774e-01;9.7500000e+01;2.4336252e-01;9.7500000e+01;2.1982744e-01;9.7500000e+01;2.9717503e-02;9.7500000e+01;3.6361795e-02;9.7500000e+01;4.5729194e-02;9.7500000e+01;5.7563238e-02;9.7500000e+01;6.8430416e-02;9.7500000e+01;7.9652026e-02;9.7500000e+01;9.2681415e-02;9.7500000e+01;1.0672288e-01;9.7500000e+01;1.2214764e-01;9.7500000e+01;1.2259236e-01;9.7500000e+01;1.3513072e-01;9.7500000e+01;1.4798464e-01;9.7500000e+01;1.9178978e-01;9.7500000e+01;2.2939429e-01;9.7500000e+01;2.5806570e-01;9.7500000e+01;2.5660774e-01;9.7500000e+01;2.4336252e-01;9.7500000e+01;2.1982744e-01
1.0250000e+02;1.5854461e-02;1.0250000e+02;1.8114278e-02;1.0250000e+02;2.1395968e-02;1.0250000e+02;2.7357470e-02;1.0250000e+02;3.6357109e-02;1.0250000e+02;4.7273535e-02;1.0250000e+02;6.0120314e-02;1.0250000e+02;7.4510016e-02;1.0250000e+02;9.0656802e-02;1.0250000e+02;9.3886361e-02;1.0250000e+02;1.0413976e-01;1.0250000e+02;1.2337127e-01;1.0250000e+02;1.6328041e-01;1.0250000e+02;2.0172276e-01;1.0250000e+02;2.3450536e-01;1.0250000e+02;2.3620532e-01;1.0250000e+02;2.2301203e-01;1.0250000e+02;1.9841921e-01;1.0250000e+02;1.5854461e-02;1.0250000e+02;1.8114278e-02;1.0250000e+02;2.1395968e-02;1.0250000e+02;2.7357470e-02;1.0250000e+02;3.6357109e-02;1.0250000e+02;4.7273535e-02;1.0250000e+02;6.0120314e-02;1.0250000e+02;7.4510016e-02;1.0250000e+02;9.0656802e-02;1.0250000e+02;9.3886361e-02;1.0250000e+02;1.0413976e-01;1.0250000e+02;1.2337127e-01;1.0250000e+02;1.6328041e-01;1.0250000e+02;2.0172276e-01;1.0250000e+02;2.3450536e-01;1.0250000e+02;2.3620532e-01;1.0250000e+02;2.2301203e-01;1.0250000e+02;1.9841921e-01;1.0250000e+02;1.5854461e-02;1.0250000e+02;1.8114278e-02;1.0250000e+02;2.1395968e-02;1.0250000e+02;2.7357470e-02;1.0250000e+02;3.6357109e-02;1.0250000e+02;4.7273535e-02;1.0250000e+02;6.0120314e-02;1.0250000e+02;7.4510016e-02;1.0250000e+02;9.0656802e-02;1.0250000e+02;9.3886361e-02;1.0250000e+02;1.0413976e-01;1.0250000e+02;1.2337127e-01;1.0250000e+02;1.6328041e-01;1.0250000e+02;2.0172276e-01;1.0250000e+02;2.3450536e-01;1.0250000e+02;2.3620532e-01;1.0250000e+02;2.2301203e-01;1.0250000e+02;1.9841921e-01
